CIK,trustName,prospectusDate,formType,dateFiled,accessionNumber,loanID,assetTypeNumber,assetNumber,GroupID,reportingPeriodBeginningDate,reportingPeriodEndDate,originatorName,originationDate,originalLoanAmount,originalTermLoanNumber,maturityDate,originalAmortizationTermNumber,originalInterestRatePercentage,interestRateSecuritizationPercentage,interestAccrualMethodCode,originalInterestRateTypeCode,originalInterestOnlyTermNumber,firstLoanPaymentDueDate,underwritingIndicator,lienPositionSecuritizationCode,loanStructureCode,paymentTypeCode,periodicPrincipalAndInterestPaymentSecuritizationAmount,scheduledPrincipalBalanceSecuritizationAmount,paymentFrequencyCode,NumberPropertiesSecuritization,NumberProperties,graceDaysAllowedNumber,interestOnlyIndicator,balloonIndicator,prepaymentPremiumIndicator,negativeAmortizationIndicator,modifiedIndicator,armIndexCode,firstRateAdjustmentDate,firstPaymentAdjustmentDate,armMarginNumber,lifetimeRateCapPercentage,lifetimeRateFloorPercentage,periodicRateIncreaseLimitPercentage,periodicRateDecreaseLimitPercentage,periodicPaymentAdjustmentMaximumAmount,periodicPaymentAdjustmentMaximumPercent,rateResetFrequencyCode,paymentResetFrequencyCode,indexLookbackDaysNumber,prepaymentLockOutEndDate,yieldMaintenanceEndDate,prepaymentPremiumsEndDate,maximumNegativeAmortizationAllowedPercentage,maximumNegativeAmortizationAllowedAmount,negativeAmortizationDeferredInterestCapAmount,deferredInterestCumulativeAmount,deferredInterestCollectedAmount,assetAddedIndicator,reportPeriodModificationIndicator,reportPeriodBeginningScheduleLoanBalanceAmount,totalScheduledPrincipalInterestDueAmount,reportPeriodInterestRatePercentage,servicerTrusteeFeeRatePercentage,scheduledInterestAmount,otherInterestAdjustmentAmount,scheduledPrincipalAmount,unscheduledPrincipalCollectedAmount,otherPrincipalAdjustmentAmount,reportPeriodEndActualBalanceAmount,reportPeriodEndScheduledLoanBalanceAmount,paidThroughDate,hyperAmortizingDate,servicingAdvanceMethodCode,nonRecoverabilityIndicator,totalPrincipalInterestAdvancedOutstandingAmount,totalTaxesInsuranceAdvancesOutstandingAmount,otherExpensesAdvancedOutstandingAmount,paymentStatusLoanCode,armIndexRatePercentage,nextInterestRatePercentage,nextInterestRateChangeAdjustmentDate,nextPaymentAdjustmentDate,primaryServicerName,mostRecentSpecialServicerTransferDate,mostRecentMasterServicerReturnDate,assetSubjectDemandIndicator,assetSubjectDemandStatusCode,repurchaseAmount,demandResolutionDate,repurchaserName,repurchaseReplacementReasonCode,realizedLossToTrustAmount,liquidationPrepaymentCode,liquidationPrepaymentDate,prepaymentPremiumYieldMaintenanceReceivedAmount,workoutStrategyCode,lastModificationDate,modificationCode,postModificationInterestPercentage,postModificationPaymentAmount,postModificationMaturityDate,postModificationAmortizationPeriodAmount
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-06-30,0001888524-22-008102,0001695154-3,Prospectus Loan ID,3,1,2022-05-12,2022-06-13,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-07-28,0001888524-22-009397,0001695154-3,Prospectus Loan ID,3,1,2022-06-14,2022-07-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-08-31,0001888524-22-010733,0001695154-3,Prospectus Loan ID,3,1,2022-07-12,2022-08-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-09-28,0001888524-22-011859,0001695154-3,Prospectus Loan ID,3,1,2022-08-12,2022-09-12,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-10-28,0001888524-22-013554,0001695154-3,Prospectus Loan ID,3,1,2022-09-13,2022-10-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-12-01,0001888524-22-014634,0001695154-3,Prospectus Loan ID,3,1,2022-10-12,2022-11-14,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-12-29,0001888524-22-016026,0001695154-3,Prospectus Loan ID,3,1,2022-11-15,2022-12-12,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-01-30,0001888524-23-000665,0001695154-3,Prospectus Loan ID,3,1,2022-12-13,2023-01-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-03-01,0001888524-23-002053,0001695154-3,Prospectus Loan ID,3,1,2023-01-12,2023-02-13,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-03-30,0001888524-23-004720,0001695154-3,Prospectus Loan ID,3,1,2023-02-14,2023-03-13,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-04-27,0001888524-23-005858,0001695154-3,Prospectus Loan ID,3,1,2023-03-14,2023-04-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-05-26,0001888524-23-007184,0001695154-3,Prospectus Loan ID,3,1,2023-04-12,2023-05-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-06-29,0001888524-23-008770,0001695154-3,Prospectus Loan ID,3,1,2023-05-12,2023-06-12,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-07-28,0001888524-23-010653,0001695154-3,Prospectus Loan ID,3,1,2023-06-13,2023-07-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-08-29,0001888524-23-011710,0001695154-3,Prospectus Loan ID,3,1,2023-07-12,2023-08-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-09-27,0001888524-23-013388,0001695154-3,Prospectus Loan ID,3,1,2023-08-12,2023-09-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,2022-03-01,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-10-30,0001888524-23-014939,0001695154-3,Prospectus Loan ID,3,1,2023-09-12,2023-10-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,2022-03-01,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-11-30,0001888524-23-016272,0001695154-3,Prospectus Loan ID,3,1,2023-10-12,2023-11-13,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,2022-03-01,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-12-28,0001888524-23-017936,0001695154-3,Prospectus Loan ID,3,1,2023-11-14,2023-12-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,2022-03-01,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-01-30,0001888524-24-000849,0001695154-3,Prospectus Loan ID,3,1,2023-12-12,2024-01-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,2022-03-01,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-02-28,0001888524-24-002167,0001695154-3,Prospectus Loan ID,3,1,2024-01-12,2024-02-12,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,2022-03-01,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-03-27,0001888524-24-004613,0001695154-3,Prospectus Loan ID,3,1,2024-02-13,2024-03-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,2022-03-01,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-04-29,0001888524-24-006137,0001695154-3,Prospectus Loan ID,3,1,2024-03-12,2024-04-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,2022-03-01,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-05-30,0001888524-24-008220,0001695154-3,Prospectus Loan ID,3,1,2024-04-12,2024-05-13,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,2022-03-01,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-06-28,0001888524-24-009472,0001695154-3,Prospectus Loan ID,3,1,2024-05-14,2024-06-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-07-29,0001888524-24-010577,0001695154-3,Prospectus Loan ID,3,1,2024-06-12,2024-07-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-08-28,0001888524-24-012542,0001695154-3,Prospectus Loan ID,3,1,2024-07-12,2024-08-12,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-09-30,0001888524-24-014266,0001695154-3,Prospectus Loan ID,3,1,2024-08-13,2024-09-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-10-30,0001888524-24-015525,0001695154-3,Prospectus Loan ID,3,1,2024-09-12,2024-10-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-12-02,0001888524-24-017751,0001695154-3,Prospectus Loan ID,3,1,2024-10-12,2024-11-12,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-12-27,0001888524-24-018514,0001695154-3,Prospectus Loan ID,3,1,2024-11-13,2024-12-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-01-30,0001888524-25-001118,0001695154-3,Prospectus Loan ID,3,1,2024-12-12,2025-01-13,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-02-25,0001888524-25-002259,0001695154-3,Prospectus Loan ID,3,1,2025-01-14,2025-02-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-03-27,0001888524-25-005998,0001695154-3,Prospectus Loan ID,3,1,2025-02-12,2025-03-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-04-30,0001888524-25-007938,0001695154-3,Prospectus Loan ID,3,1,2025-03-12,2025-04-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-05-29,0001888524-25-009374,0001695154-3,Prospectus Loan ID,3,1,2025-04-12,2025-05-12,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-06-26,0001888524-25-010893,0001695154-3,Prospectus Loan ID,3,1,2025-05-13,2025-06-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-07-29,0001888524-25-012722,0001695154-3,Prospectus Loan ID,3,1,2025-06-12,2025-07-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-08-26,0001888524-25-014753,0001695154-3,Prospectus Loan ID,3,1,2025-07-12,2025-08-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-09-30,0001888524-25-016965,0001695154-3,Prospectus Loan ID,3,1,2025-08-12,2025-09-11,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-10-30,0001888524-25-018701,0001695154-3,Prospectus Loan ID,3,1,2025-09-12,2025-10-14,JPMCB,2017-01-05,75000000.0,120,2027-02-01,360,0.05257,0.05257,3,1,36,2017-03-01,True,1,PP,5,306658.34,75000000.0,1,1,,0,True,True,True,False,False,,,,,,,,,,,,,,2019-03-31,2026-10-31,2026-10-31,,,,,,False,False,0.0,,0.0,0.0,,,,,,,0.0,,,2,False,,,,,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,,,,,,,,
